55.299287 994.194334
55.299650 994.194029
55.299964 994.185084
55.308919 994.184779
55.309473 994.184402
55.309835 994.184097
55.310150 994.183151
55.311104 994.182846
55.312071 994.182159
55.321340 994.172909
55.321774 994.172544
55.322137 994.172239
55.322451 994.163294
55.331406 994.162989
55.332100 994.162598
55.332462 994.162293
55.332776 994.161348
55.333731 994.161043
55.334305 994.160664
55.334982 994.159414
55.336693 994.158443
55.345962 994.149193
55.346706 994.148797
55.347068 994.148492
55.347383 994.147546
55.348337 994.147241
55.348771 994.146876
55.349134 994.146571
55.349448 994.137626
55.358403 994.137321
55.358837 994.136956
55.359199 994.136651
55.359514 994.135706
55.360468 994.135401
55.361322 994.134994
55.361999 994.133744
55.363628 994.133050
55.363991 994.132745
55.364305 994.123800
55.373260 994.123495
55.373654 994.123134
55.374331 994.121884
55.376022 994.120915
55.385291 994.111664
55.386136 994.111258
55.386498 994.110953
55.386813 994.110008
55.387767 994.109703
55.388161 994.109342
55.388838 994.108092
55.390529 994.107123
55.399798 994.097873
55.400515 994.097211
55.409784 994.087961
55.411061 994.087243
55.420330 994.077993
55.420724 994.077632
55.421087 994.077327
55.421401 994.068382
55.430356 994.068076
55.430770 994.067713
55.431447 994.066463
55.433418 994.065466
55.442687 994.056216
55.443061 994.055857
55.443424 994.055552
55.443738 994.046607
55.452693 994.046302
55.453167 994.045933
55.453529 994.045628
55.453844 994.036683
55.462798 994.036378
55.463352 994.036001
55.463715 994.035696
55.464029 994.034751
55.464984 994.034446
55.465358 994.034087
55.465720 994.033782
55.466035 994.032836
55.466989 994.032531
55.467344 994.032174
55.467706 994.031869
55.468021 994.030924
55.468975 994.030619
55.469589 994.030236
55.469952 994.029931
55.470266 994.020986
55.479221 994.020681
55.480035 994.020278
55.480398 994.019973
55.480712 994.011028
55.489667 994.010723
55.490121 994.010356
55.490483 994.010051
55.490798 994.009106
55.491752 994.008801
55.492267 994.008428
55.492629 994.008123
55.492944 994.007178
55.493898 994.006873
55.494352 994.006506
55.495029 994.005255
55.496800 994.004278
55.506069 993.995028
55.506563 993.994657
55.507240 993.993407
55.508589 993.992741
55.509266 993.991491
55.510675 993.990819
55.511352 993.989569
55.513283 993.988576
55.522552 993.979326
55.523329 993.978658
55.532598 993.969407
55.533112 993.969034
55.533789 993.967784
55.535418 993.967090
55.535781 993.966785
55.536095 993.957840
55.545050 993.957535
55.545504 993.957168
55.545866 993.956863
55.546181 993.955918
55.547135 993.955613
55.547962 993.954940
55.557231 993.945690
55.557685 993.945323
55.558047 993.945018
55.558362 993.936073
55.567316 993.935768
55.568030 993.935375
55.568392 993.935070
55.568707 993.934124
55.569661 993.933819
55.570035 993.933460
55.570398 993.933155
55.570712 993.924210
55.579667 993.923905
55.580181 993.923532
55.580543 993.923227
55.580858 993.922282
55.581812 993.921977
55.582366 993.921600
55.583043 993.920350
55.584754 993.919379
55.594023 993.910129
55.594457 993.909764
55.594820 993.909459
55.595134 993.900514
55.604089 993.900209
55.604583 993.899838
55.604945 993.899533
55.605260 993.898588
55.606214 993.898283
55.607281 993.897585
55.616550 993.888335
55.616924 993.887976
55.617601 993.886726
55.618910 993.886064
55.619587 993.884814
55.621518 993.883821
55.630787 993.874571
55.631321 993.874196
55.631684 993.873891
55.631998 993.864946
55.640953 993.864641
55.641407 993.864274
55.641769 993.863969
55.642084 993.863024
55.643038 993.862719
55.643885 993.862044
55.653154 993.852793
55.653891 993.852129
55.663160 993.842879
55.663694 993.842504
55.664371 993.841254
55.666402 993.840251
55.675670 993.831001
55.676064 993.830640
55.676427 993.830335
55.676741 993.821390
55.685696 993.821085
55.686630 993.820670
55.686993 993.820365
55.687307 993.811420
55.696262 993.811115
55.696636 993.810756
55.696998 993.810451
55.697313 993.809505
55.698267 993.809200
55.698642 993.808841
55.699004 993.808536
55.699319 993.807591
55.700273 993.807286
55.700767 993.806915
55.701444 993.805665
55.703295 993.804680
55.712564 993.795430
55.712978 993.795067
55.713341 993.794762
55.713655 993.785817
55.722610 993.785512
55.723364 993.785115
55.723726 993.784810
55.724041 993.783865
55.724995 993.783560
55.725549 993.783183
55.725912 993.782878
55.726226 993.773933
55.735181 993.773628
55.735575 993.773267
55.735937 993.772962
55.736252 993.772016
55.737206 993.771711
55.737680 993.771342
55.738043 993.771037
55.738357 993.762092
55.747312 993.761787
55.747786 993.761418
55.748148 993.761113
55.748463 993.760168
55.749417 993.759863
55.750344 993.759180
55.759613 993.749930
55.760147 993.749555
55.760824 993.748305
55.762613 993.747595
55.763290 993.746345
55.765040 993.745370
55.774309 993.736119
55.774843 993.735744
55.775206 993.735439
55.775520 993.726494
55.784475 993.726189
55.785109 993.725804
55.785471 993.725499
55.785786 993.724554
55.786740 993.724249
55.787547 993.723578
55.796816 993.714328
55.797430 993.713945
55.798107 993.712695
55.800098 993.711696
55.809367 993.702446
55.809861 993.702075
55.810538 993.700825
55.812349 993.699843
55.821618 993.690593
55.822312 993.690202
55.822989 993.688952
55.824720 993.687979
55.833989 993.678729
55.834843 993.678322
55.835206 993.678017
55.835520 993.669072
55.844475 993.668767
55.845269 993.668366
55.845632 993.668061
55.845946 993.659116
55.854901 993.658811
55.855375 993.658442
55.855737 993.658137
55.856052 993.657192
55.857006 993.656887
55.857361 993.656530
55.857723 993.656225
55.858037 993.655279
55.858992 993.654974
55.859466 993.654605
55.860143 993.653355
55.861452 993.652693
55.861814 993.652388
55.862128 993.643443
55.871083 993.643138
55.871737 993.642751
55.872099 993.642446
55.872414 993.641501
55.873368 993.641196
55.873922 993.640819
55.874285 993.640514
55.874599 993.631569
55.883554 993.631264
55.883928 993.630905
55.884291 993.630600
55.884605 993.621655
55.893560 993.621350
55.894014 993.620983
55.894376 993.620678
55.894691 993.619732
55.895645 993.619427
55.896059 993.619064
55.896422 993.618759
55.896736 993.609814
55.905691 993.609509
55.906125 993.609144
55.906487 993.608839
55.906802 993.607894
55.907756 993.607589
55.908251 993.607218
55.908613 993.606913
55.908928 993.605968
55.909882 993.605663
55.910376 993.605292
55.911053 993.604042
55.912804 993.603067
55.922073 993.593817
55.922870 993.593147
55.932139 993.583897
55.932553 993.583534
55.933230 993.582283
55.935001 993.581306
55.944270 993.572056
55.944764 993.571685
55.945441 993.570435
55.947090 993.569739
55.947767 993.568489
55.949538 993.567512
55.958807 993.558262
55.959461 993.557875
55.960138 993.556625
55.961828 993.555656
55.971097 993.546405
55.972194 993.545705
55.981463 993.536455
55.981857 993.536094
55.982534 993.534844
55.984445 993.533853
55.993714 993.524603
55.994631 993.523921
56.003900 993.514671
56.004374 993.514302
56.004737 993.513997
56.005051 993.505052
56.014006 993.504747
56.014420 993.504384
56.014783 993.504079
56.015097 993.495133
56.024052 993.494828
56.024686 993.494443
56.025048 993.494138
56.025363 993.493193
56.026317 993.492888
56.026691 993.492529
56.027054 993.492224
56.027368 993.483279
56.036323 993.482974
56.037037 993.482581
56.037399 993.482276
56.037714 993.481331
56.038668 993.481026
56.039202 993.480651
56.039565 993.480346
56.039879 993.471401
56.048834 993.471096
56.049528 993.470705
56.049890 993.470400
56.050205 993.469455
56.051159 993.469150
56.051753 993.468769
56.052116 993.468464
56.052430 993.459519
56.061384 993.459214
56.061818 993.458849
56.062181 993.458544
56.062495 993.457598
56.063449 993.457293
56.063843 993.456932
56.064206 993.456627
56.064520 993.447682
56.073475 993.447377
56.073969 993.447006
56.074332 993.446701
56.074646 993.437756
56.083601 993.437451
56.084395 993.437050
56.084757 993.436745
56.085072 993.435800
56.086026 993.435495
56.086440 993.435132
56.086803 993.434827
56.087117 993.425882
56.096072 993.425577
56.096726 993.425190
56.097088 993.424885
56.097403 993.423940
56.098357 993.423635
56.098931 993.423256
56.099608 993.422006
56.101322 993.421303
56.101684 993.420998
56.101999 993.420053
56.102953 993.419748
56.103327 993.419389
56.104004 993.418139
56.105875 993.417152
56.115144 993.407902
56.115861 993.407240
56.125130 993.397989
56.125887 993.397323
56.135156 993.388073
56.135530 993.387714
56.136207 993.386464
56.137515 993.385802
56.138192 993.384552
56.140143 993.383557
56.149412 993.374307
56.150066 993.373920
56.150743 993.372670
56.152172 993.371996
56.152849 993.370745
56.154640 993.369766
56.163909 993.360516
56.164503 993.360135
56.165180 993.358885
56.166489 993.358223
56.166852 993.357918
56.167166 993.348973
56.176121 993.348668
56.176655 993.348293
56.177017 993.347988
56.177332 993.347043
56.178286 993.346738
56.178880 993.346357
56.179243 993.346052
56.179557 993.337107
56.188512 993.336802
56.188966 993.336435
56.189328 993.336130
56.189643 993.335185
56.190597 993.334880
56.191444 993.334204
56.200713 993.324954
56.201287 993.324575
56.201649 993.324270
56.201964 993.315325
56.210918 993.315020
56.211293 993.314661
56.211655 993.314356
56.211969 993.305411
56.220924 993.305106
56.221558 993.304721
56.221920 993.304416
56.222235 993.303471
56.223189 993.303166
56.223643 993.302799
56.224006 993.302494
56.224320 993.293549
56.233275 993.293244
56.233929 993.292857
56.234291 993.292552
56.234606 993.291607
56.235560 993.291302
56.236387 993.290628
56.245656 993.281378
56.246130 993.281009
56.246807 993.279759
56.248638 993.278776
56.257907 993.269526
56.258664 993.268860
56.267933 993.259610
56.268347 993.259247
56.269024 993.257997
56.270373 993.257331
56.270736 993.257026
56.271050 993.248081
56.280005 993.247776
56.280739 993.247381
56.281416 993.246130
56.282885 993.245452
56.283562 993.244202
56.285011 993.243526
56.285373 993.243221
56.285687 993.234276
56.294642 993.233971
56.295036 993.233610
56.295398 993.233305
56.295713 993.232360
56.296667 993.232055
56.297062 993.231694
56.297424 993.231389
56.297739 993.230444
56.298693 993.230139
56.299088 993.229778
56.299450 993.229473
56.299765 993.228528
56.300719 993.228222
56.301546 993.227549
56.310815 993.218299
56.311469 993.217912
56.311832 993.217607
56.312146 993.208662
56.321101 993.208357
56.321555 993.207990
56.321917 993.207685
56.322232 993.206740
56.323186 993.206435
56.323600 993.206072
56.323963 993.205767
56.324277 993.196822
56.333232 993.196517
56.333966 993.196122
56.334643 993.194872
56.336634 993.193873
56.345902 993.184623
56.346619 993.183960
56.355888 993.174710
56.356362 993.174341
56.357039 993.173091
56.358348 993.172429
56.359025 993.171179
56.360374 993.170513
56.360737 993.170208
56.361051 993.161263
56.370006 993.160958
56.370420 993.160595
56.370782 993.160290
56.371097 993.159345
56.372051 993.159040
56.372446 993.158679
56.372808 993.158374
56.373123 993.157429
56.374077 993.157124
56.374904 993.156450
56.384173 993.147200
56.384698 993.146826
56.385060 993.146521
56.385374 993.145576
56.386329 993.145271
56.386743 993.144908
56.387420 993.143658
56.389310 993.142669
56.398579 993.133419
56.399073 993.133048
56.399436 993.132743
56.399750 993.123798
56.408705 993.123493
56.409139 993.123128
56.409501 993.122823
56.409816 993.121878
56.410770 993.121573
56.411144 993.121214
56.411507 993.120908
56.411821 993.111963
56.420776 993.111658
56.421210 993.111293
56.421572 993.110988
56.421887 993.110043
56.422841 993.109738
56.423668 993.109065
56.432937 993.099815
56.433531 993.099434
56.434208 993.098184
56.436099 993.097195
56.445368 993.087945
56.445902 993.087570
56.446579 993.086320
56.448008 993.085646
56.448371 993.085341
56.448685 993.076396
56.457639 993.076090
56.458073 993.075725
56.458436 993.075420
56.458750 993.074475
56.459704 993.074170
56.460278 993.073791
56.460955 993.072541
56.462766 993.071560
56.472035 993.062310
56.473052 993.061618
56.482321 993.052368
56.482855 993.051993
56.483218 993.051688
56.483532 993.042743
56.492487 993.042438
56.492901 993.042075
56.493578 993.040825
56.495369 993.039845
56.504638 993.030595
56.505415 993.029927
56.514684 993.020677
56.515561 993.019999
56.524830 993.010749
56.525324 993.010378
56.526001 993.009128
56.527610 993.008436
56.527973 993.008131
56.528287 992.999186
56.537242 992.998881
56.537936 992.998490
56.538298 992.998185
56.538612 992.997240
56.539567 992.996935
56.540201 992.996550
56.540563 992.996244
56.540878 992.987299
56.549832 992.986994
56.550486 992.986607
56.550848 992.986302
56.551163 992.985357
56.552117 992.985052
56.552904 992.984383
56.562173 992.975133
56.562607 992.974768
56.563284 992.973518
56.564613 992.972854
56.564976 992.972549
56.565290 992.963604
56.574245 992.963299
56.574619 992.962940
56.574982 992.962635
56.575296 992.953690
56.584251 992.953385
56.584925 992.952996
56.585287 992.952691
56.585602 992.951745
56.586556 992.951440
56.586951 992.951079
56.587313 992.950774
56.587628 992.949829
56.588582 992.949524
56.588996 992.949161
56.589358 992.948856
56.589673 992.939911
56.598627 992.939606
56.598981 992.939249
56.599344 992.938944
56.599658 992.929999
56.608613 992.929694
56.609027 992.929331
56.609390 992.929026
56.609704 992.920081
56.618659 992.919776
56.619173 992.919403
56.619535 992.919098
56.619850 992.918153
56.620804 992.917848
56.621671 992.917170
56.630940 992.907920
56.631434 992.907549
56.632111 992.906299
56.634122 992.905298
56.643391 992.896048
56.643765 992.895689
56.644442 992.894439
56.645771 992.893775
56.646134 992.893470
56.646448 992.884525
56.655403 992.884220
56.655977 992.883841
56.656339 992.883536
56.656653 992.882591
56.657608 992.882286
56.658002 992.881925
56.658678 992.880675
56.660207 992.879990
56.660884 992.878740
56.662193 992.878078
56.662870 992.876828
56.664419 992.876142
56.664782 992.875837
56.665096 992.866892
56.674051 992.866587
56.674565 992.866214
56.674928 992.865909
56.675242 992.856964
56.684197 992.856659
56.684931 992.856264
56.685293 992.855959
56.685608 992.855014
56.686562 992.854709
56.687449 992.854030
56.696718 992.844779
56.697455 992.844115
56.706724 992.834865
56.707098 992.834506
56.707775 992.833256
56.709926 992.832241
56.719195 992.822991
56.719689 992.822620
56.720365 992.821370
56.721814 992.820694
56.722177 992.820389
56.722491 992.811444
56.731446 992.811139
56.731860 992.810776
56.732222 992.810471
56.732537 992.809525
56.733491 992.809220
56.733965 992.808851
56.734328 992.808546
56.734642 992.799601
56.743597 992.799296
56.744051 992.798929
56.744413 992.798624
56.744728 992.797679
56.745682 992.797374
56.746056 992.797015
56.746419 992.796710
56.746733 992.787765
56.755688 992.787460
56.756042 992.787103
56.756719 992.785853
56.758510 992.784874
56.767779 992.775624
56.768536 992.774958
56.777805 992.765708
56.778179 992.765349
56.778856 992.764098
56.780505 992.763402
56.780867 992.763097
56.781181 992.754152
56.790136 992.753847
56.790690 992.753470
56.791052 992.753165
56.791367 992.752220
56.792321 992.751915
56.793268 992.751230
56.802537 992.741980
56.803051 992.741607
56.803414 992.741302
56.803728 992.732357
56.812683 992.732052
56.813117 992.731687
56.813794 992.730437
56.815283 992.729757
56.815646 992.729451
56.815960 992.720506
56.824915 992.720201
56.825409 992.719830
56.825771 992.719525
56.826086 992.718580
56.827040 992.718275
56.827474 992.717910
56.828151 992.716660
56.829942 992.715681
56.839210 992.706431
56.840087 992.705753
56.849356 992.696503
56.849841 992.696133
56.850203 992.695828
56.850518 992.694883
56.851472 992.694578
56.852279 992.693906
56.861548 992.684656
56.862285 992.683992
56.871554 992.674742
56.871928 992.674383
56.872291 992.674078
56.872605 992.665133
56.881560 992.664828
56.881994 992.664463
56.882357 992.664158
56.882671 992.655213
56.891625 992.654908
56.891999 992.654549
56.892362 992.654244
56.892676 992.653299
56.893630 992.652994
56.894225 992.652613
56.894587 992.652308
56.894902 992.651363
56.895856 992.651058
56.896723 992.650380
56.905992 992.641130
56.906366 992.640771
56.907043 992.639521
56.908352 992.638859
56.908715 992.638554
56.909029 992.629609
56.917984 992.629304
56.918378 992.628943
56.918740 992.628638
56.919055 992.627693
56.920009 992.627388
56.920464 992.627021
56.920826 992.626716
56.921141 992.625771
56.922095 992.625466
56.922449 992.625109
56.922812 992.624804
56.923126 992.623859
56.924080 992.623554
56.925067 992.622864
56.934336 992.613614
56.934830 992.613243
56.935193 992.612938
56.935507 992.603993
56.944462 992.603688
56.944916 992.603321
56.945278 992.603016
56.945593 992.602071
56.946547 992.601766
56.947042 992.601395
56.947404 992.601090
56.947719 992.600145
56.948673 992.599840
56.949388 992.599447
56.949750 992.599142
56.950065 992.598197
56.951019 992.597892
56.951393 992.597533
56.952070 992.596283
56.953639 992.595595
56.954316 992.594344
56.956307 992.593345
56.965575 992.584095
56.965969 992.583734
56.966332 992.583429
56.966646 992.574484
56.975601 992.574179
56.976015 992.573816
56.976692 992.572566
56.978141 992.571890
56.978818 992.570640
56.980569 992.569665
56.989838 992.560415
56.990615 992.559746
56.999884 992.550496
57.000741 992.549820
57.010010 992.540570
57.010664 992.540183
57.011341 992.538933
57.012670 992.538269
57.013033 992.537964
57.013347 992.529019
57.022301 992.528714
57.022696 992.528353
57.023373 992.527103
57.025203 992.526120
57.034472 992.516870
57.035229 992.516203
57.044498 992.506953
57.044983 992.506583
57.045345 992.506278
57.045660 992.505333
57.046614 992.505028
57.047128 992.504655
57.047805 992.503405
57.049214 992.502733
57.049891 992.501483
57.051762 992.500496
57.061031 992.491246
57.061565 992.490871
57.061928 992.490566
57.062242 992.481621
57.071197 992.481316
57.071751 992.480939
57.072113 992.480634
57.072427 992.479688
57.073382 992.479383
57.073836 992.479016
57.074198 992.478711
57.074513 992.477766
57.075467 992.477461
57.076354 992.476782
57.085623 992.467532
57.086077 992.467165
57.086440 992.466860
57.086754 992.457915
57.095709 992.457610
57.096103 992.457249
57.096465 992.456944
57.096780 992.455999
57.097734 992.455694
57.098229 992.455323
57.098591 992.455018
57.098906 992.454073
57.099860 992.453768
57.100234 992.453409
57.100597 992.453104
57.100911 992.444159
57.109866 992.443853
57.110380 992.443480
57.110742 992.443175
57.111056 992.442230
57.112011 992.441925
57.112705 992.441534
57.113067 992.441229
57.113381 992.432284
57.122336 992.431979
57.122810 992.431610
57.123172 992.431305
57.123487 992.430360
57.124441 992.430055
57.125228 992.429386
57.134497 992.420136
57.135211 992.419743
57.135574 992.419438
57.135888 992.410493
57.144843 992.410188
57.145657 992.409785
57.146020 992.409480
57.146334 992.400535
57.155289 992.400230
57.155743 992.399863
57.156105 992.399558
57.156420 992.398612
57.157374 992.398307
57.157868 992.397936
57.158545 992.396686
57.160256 992.395715
57.169524 992.386465
57.170049 992.386091
57.170411 992.385786
57.170726 992.384841
57.171680 992.384536
57.172054 992.384177
57.172417 992.383872
57.172731 992.374927
57.181686 992.374622
57.182240 992.374245
57.182602 992.373940
57.182917 992.372995
57.183871 992.372690
57.184245 992.372331
57.184922 992.371081
57.186251 992.370417
57.186928 992.369166
57.188277 992.368500
57.188640 992.368195
57.188954 992.359250
57.197908 992.358945
57.198782 992.358536
57.199145 992.358231
57.199459 992.357286
57.200413 992.356981
57.200867 992.356614
57.201544 992.355364
57.203315 992.354387
57.212584 992.345137
57.213138 992.344760
57.213815 992.343510
57.215606 992.342531
57.224875 992.333280
57.225409 992.332905
57.226086 992.331655
57.227515 992.330981
57.228192 992.329731
57.229963 992.328754
57.239232 992.319504
57.240289 992.318808
57.249558 992.309558
57.250092 992.309183
57.250455 992.308878
57.250769 992.299933
57.259724 992.299628
57.260218 992.299257
57.260895 992.298007
57.262303 992.297334
57.262666 992.297029
57.262980 992.288084
57.271935 992.287779
57.272732 992.287109
57.282001 992.277859
57.282738 992.277195
57.292007 992.267945
57.292462 992.267578
57.292824 992.267273
57.293139 992.266328
57.294093 992.266023
57.294830 992.265359
57.304099 992.256109
57.304574 992.255739
57.304936 992.255434
57.305250 992.254489
57.306205 992.254184
57.306739 992.253809
57.307415 992.252559
57.308904 992.251879
57.309581 992.250629
57.311352 992.249652
57.320621 992.240402
57.321338 992.239740
57.330607 992.230490
57.331421 992.230087
57.332098 992.228837
57.333889 992.227857
57.343158 992.218607
57.343812 992.218220
57.344175 992.217915
57.344489 992.208970
57.353444 992.208665
57.354241 992.207995
57.363510 992.198745
57.364084 992.198366
57.364446 992.198061
57.364760 992.189116
57.373715 992.188811
57.374149 992.188446
57.374512 992.188141
57.374826 992.179196
57.383781 992.178891
57.384335 992.178514
57.384697 992.178209
57.385012 992.177264
57.385966 992.176959
57.386581 992.176576
57.386943 992.176270
57.387258 992.175325
57.388212 992.175020
57.388586 992.174661
57.388949 992.174356
57.389263 992.165411
57.398218 992.165106
57.398732 992.164733
57.399095 992.164428
57.399409 992.155483
57.408363 992.155178
57.408718 992.154821
57.409080 992.154516
57.409394 992.145571
57.418349 992.145266
57.419063 992.144873
57.419425 992.144568
57.419740 992.143623
57.420694 992.143318
57.421088 992.142957
57.421765 992.141707
57.423616 992.140722
57.432885 992.131471
57.433440 992.131094
57.433802 992.130789
57.434117 992.129844
57.435071 992.129539
57.435605 992.129164
57.435968 992.128859
57.436282 992.119914
57.445237 992.119609
57.445731 992.119238
57.446408 992.117988
57.447797 992.117318
57.448159 992.117013
57.448474 992.116068
57.449428 992.115763
57.450165 992.115099
57.459434 992.105849
57.460008 992.105470
57.460371 992.105165
57.460685 992.096219
57.469640 992.095914
57.470114 992.095545
57.470477 992.095240
57.470791 992.086295
57.479746 992.085990
57.480240 992.085619
57.480602 992.085314
57.480917 992.084369
57.481871 992.084064
57.482285 992.083701
57.482648 992.083396
57.482962 992.082451
57.483916 992.082146
57.484610 992.081755
57.484973 992.081450
57.485287 992.072505
57.494242 992.072200
57.494596 992.071843
57.494959 992.071538
57.495273 992.062593
57.504228 992.062288
57.504722 992.061917
57.505084 992.061612
57.505399 992.060667
57.506353 992.060362
57.506907 992.059985
57.507584 992.058734
57.509355 992.057757
57.518624 992.048507
57.519019 992.048146
57.519381 992.047841
57.519696 992.046896
57.520650 992.046591
57.521164 992.046218
57.521527 992.045913
57.521841 992.044968
57.522795 992.044663
57.523369 992.044284
57.524046 992.043034
57.525416 992.042366
57.525778 992.042061
57.526093 992.041116
57.527047 992.040810
57.527681 992.040425
57.528358 992.039175
57.529707 992.038509
57.530070 992.038204
57.530384 992.029259
57.539339 992.028954
57.540096 992.028288
57.549364 992.019038
57.550079 992.018645
57.550441 992.018340
57.550756 992.017395
57.551710 992.017090
57.552224 992.016717
57.552901 992.015467
57.554652 992.014492
57.563921 992.005241
57.564918 992.004551
57.574187 991.995301
57.574641 991.994934
57.575318 991.993684
57.577389 991.992677
57.586658 991.983427
57.587475 991.982755
57.596744 991.973505
57.597198 991.973138
57.597561 991.972833
57.597875 991.963888
57.606829 991.963583
57.607403 991.963204
57.608080 991.961954
57.609389 991.961291
57.610066 991.960041
57.611777 991.959070
57.621046 991.949820
57.621420 991.949461
57.622097 991.948211
57.623466 991.947543
57.623829 991.947238
57.624143 991.938293
57.633098 991.937988
57.633472 991.937629
57.633834 991.937324
57.634149 991.936379
57.635103 991.936074
57.635558 991.935707
57.635920 991.935402
57.636234 991.934457
57.637189 991.934152
57.637823 991.933767
57.638500 991.932516
57.640250 991.931541
57.649519 991.922291
57.650113 991.921910
57.650790 991.920660
57.652099 991.919998
57.652776 991.918748
57.654325 991.918062
57.654688 991.917757
57.655002 991.908812
57.663957 991.908507
57.664331 991.908148
57.665008 991.906898
57.666759 991.905923
57.676028 991.896672
57.676503 991.896303
57.676865 991.895998
57.677179 991.895053
57.678134 991.894748
57.678648 991.894375
57.679010 991.894070
57.679324 991.885125
57.688279 991.884820
57.689136 991.884144
57.698405 991.874894
57.698940 991.874519
57.699302 991.874214
57.699617 991.873269
57.700571 991.872964
57.701085 991.872591
57.701448 991.872286
57.701762 991.863341
57.710717 991.863036
57.711091 991.862677
57.711453 991.862371
57.711768 991.853426
57.720722 991.853121
57.721539 991.852449
57.730808 991.843199
57.731182 991.842840
57.731545 991.842535
57.731859 991.833590
57.740814 991.833285
57.741268 991.832918
57.741630 991.832613
57.741945 991.831668
57.742899 991.831363
57.743453 991.830986
57.743816 991.830681
57.744130 991.821736
57.753085 991.821431
57.753679 991.821050
57.754041 991.820745
57.754356 991.819800
57.755310 991.819495
57.756107 991.818825
57.765376 991.809574
57.766092 991.808912
57.775361 991.799662
57.775856 991.799291
57.776218 991.798986
57.776533 991.798041
57.777487 991.797736
57.777902 991.797373
57.778264 991.797068
57.778579 991.796123
57.779533 991.795818
57.779987 991.795451
57.780664 991.794201
57.782415 991.793226
57.791684 991.783976
57.792298 991.783593
57.792975 991.782343
57.794746 991.781365
57.804015 991.772115
57.804889 991.771706
57.805251 991.771401
57.805565 991.762456
57.814520 991.762151
57.815094 991.761772
57.815457 991.761467
57.815771 991.752522
57.824726 991.752217
57.825100 991.751858
57.825777 991.750608
57.827167 991.749938
57.827529 991.749633
57.827844 991.748688
57.828798 991.748383
57.829253 991.748016
57.829615 991.747711
57.829929 991.746765
57.830883 991.746460
57.831517 991.746075
57.831880 991.745770
57.832194 991.736825
57.841149 991.736520
57.841986 991.735846
57.851255 991.726596
57.851629 991.726237
57.852306 991.724987
57.853856 991.724301
57.854218 991.723996
57.854533 991.723051
